timestamp,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,pressure,wind_speed,wind_deg,clouds,uvi
2025-08-06 07:00:00+00:00,2.0,83.19,0.01,0.04,42.73,0.28,11.33,49.07,0.0,,,,,,,
2025-08-06 08:00:00+00:00,2.0,82.97,0.01,0.04,42.07,0.27,10.78,44.28,0.0,,,,,,,
2025-08-06 09:00:00+00:00,2.0,83.07,0.01,0.04,41.54,0.26,10.31,40.05,0.0,,,,,,,
2025-08-06 10:00:00+00:00,2.0,83.48,0.01,0.04,41.29,0.26,10.09,37.3,0.0,,,,,,,
2025-08-06 11:00:00+00:00,2.0,83.71,0.01,0.04,41.1,0.26,10.14,35.84,0.0,,,,,,,
2025-08-06 12:00:00+00:00,2.0,84.23,0.01,0.05,41.18,0.26,10.25,34.89,0.0,,,,,,,
2025-08-06 13:00:00+00:00,2.0,84.94,0.0,0.05,41.33,0.26,10.33,34.5,0.0,,,,,,,
2025-08-06 14:00:00+00:00,2.0,85.88,0.0,0.07,41.49,0.26,10.41,34.95,0.0,,,,,,,
2025-08-06 15:00:00+00:00,2.0,86.87,0.0,0.07,41.55,0.26,10.51,36.01,0.0,,,,,,,
2025-08-06 16:00:00+00:00,2.0,87.78,0.0,0.07,41.55,0.27,10.52,37.27,0.0,,,,,,,
2025-08-06 17:00:00+00:00,2.0,88.96,0.0,0.07,41.59,0.27,10.53,38.13,0.0,,,,,,,
2025-08-06 18:00:00+00:00,2.0,90.05,0.0,0.07,41.71,0.27,10.65,38.41,0.0,,,,,,,
2025-08-06 19:00:00+00:00,2.0,90.94,0.0,0.07,41.86,0.27,10.74,37.94,0.0,28.1,80.0,1004.2,15.2,,,
2025-08-06 20:00:00+00:00,2.0,92.07,0.0,0.07,42.17,0.27,10.83,37.7,0.0,,,,,,,
2025-08-06 21:00:00+00:00,2.0,92.91,0.0,0.07,42.46,0.27,11.01,38.24,0.0,,,,,,,
2025-08-06 22:00:00+00:00,2.0,93.44,0.0,0.07,42.78,0.26,11.3,38.74,0.0,,,,,,,
2025-08-06 23:00:00+00:00,2.0,93.53,0.0,0.07,43.0,0.26,11.72,39.31,0.0,,,,,,,
2025-08-07 00:00:00+00:00,2.0,93.31,0.0,0.07,43.11,0.26,12.29,41.41,0.0,,,,,,,
2025-08-07 01:00:00+00:00,2.0,92.99,0.0,0.08,43.27,0.26,13.03,45.56,0.0,,,,,,,
2025-08-07 02:00:00+00:00,3.0,92.51,0.0,0.08,43.43,0.27,13.87,50.67,0.0,,,,,,,
2025-08-07 03:00:00+00:00,3.0,92.66,0.0,0.08,43.89,0.27,14.41,54.63,0.0,,,,,,,
2025-08-07 04:00:00+00:00,3.0,92.98,0.01,0.06,44.38,0.27,14.79,58.48,0.0,,,,,,,
2025-08-07 05:00:00+00:00,3.0,92.32,0.01,0.05,44.31,0.28,15.44,63.37,0.0,,,,,,,
2025-08-07 06:00:00+00:00,3.0,91.05,0.01,0.04,43.77,0.3,15.99,67.22,0.0,,,,,,,
2025-08-07 07:00:00+00:00,3.0,89.76,0.01,0.04,42.87,0.3,16.21,69.43,0.0,,,,,,,
2025-08-07 08:00:00+00:00,3.0,88.54,0.01,0.04,41.96,0.31,16.03,69.97,0.0,,,,,,,
2025-08-07 09:00:00+00:00,3.0,87.73,0.01,0.04,41.24,0.3,15.6,69.5,0.0,,,,,,,
2025-08-07 10:00:00+00:00,3.0,87.51,0.01,0.04,40.9,0.29,14.89,67.27,0.0,,,,,,,
2025-08-07 11:00:00+00:00,3.0,88.3,0.01,0.04,40.99,0.28,13.71,62.07,0.0,,,,,,,
2025-08-07 12:00:00+00:00,3.0,89.11,0.01,0.04,41.25,0.26,12.52,56.53,0.0,,,,,,,
2025-08-07 13:00:00+00:00,3.0,90.28,0.01,0.05,41.73,0.25,11.48,50.81,0.0,,,,,,,
2025-08-07 14:00:00+00:00,2.0,91.33,0.0,0.06,42.2,0.24,10.72,45.99,0.0,,,,,,,
2025-08-07 15:00:00+00:00,2.0,91.8,0.0,0.07,42.61,0.23,10.37,43.15,0.0,,,,,,,
2025-08-07 16:00:00+00:00,2.0,91.42,0.0,0.07,42.81,0.23,10.13,40.93,0.0,,,,,,,
2025-08-07 17:00:00+00:00,2.0,90.94,0.0,0.07,42.91,0.23,9.93,38.92,0.0,,,,,,,
2025-08-07 18:00:00+00:00,2.0,90.43,0.0,0.07,42.89,0.23,9.72,37.14,0.0,,,,,,,
2025-08-07 19:00:00+00:00,2.0,89.69,0.0,0.06,42.69,0.23,9.5,35.79,0.0,28.3,76.0,1005.0,16.8,,,
2025-08-07 20:00:00+00:00,2.0,89.0,0.0,0.06,42.57,0.23,9.42,35.19,0.0,,,,,,,
2025-08-07 21:00:00+00:00,2.0,88.25,0.0,0.06,42.38,0.24,9.48,35.24,0.0,,,,,,,
2025-08-07 22:00:00+00:00,2.0,87.76,0.0,0.06,42.28,0.24,9.55,34.18,0.0,,,,,,,
2025-08-07 23:00:00+00:00,2.0,87.54,0.0,0.06,42.22,0.23,9.52,32.69,0.0,,,,,,,
2025-08-08 00:00:00+00:00,2.0,88.07,0.0,0.06,42.26,0.22,9.49,31.72,0.0,,,,,,,
2025-08-08 01:00:00+00:00,2.0,88.92,0.0,0.06,42.4,0.22,9.57,31.72,0.0,,,,,,,
2025-08-08 02:00:00+00:00,2.0,90.03,0.0,0.07,42.6,0.22,9.8,32.84,0.0,,,,,,,
2025-08-08 03:00:00+00:00,2.0,91.22,0.0,0.06,42.88,0.22,10.15,34.66,0.0,,,,,,,
2025-08-08 04:00:00+00:00,2.0,91.78,0.01,0.05,43.04,0.22,10.58,36.84,0.0,,,,,,,
2025-08-08 05:00:00+00:00,2.0,91.71,0.01,0.04,42.98,0.22,11.12,39.95,0.0,,,,,,,
2025-08-08 06:00:00+00:00,2.0,90.71,0.01,0.04,42.55,0.22,11.71,43.9,0.0,,,,,,,
2025-08-08 07:00:00+00:00,2.0,89.29,0.01,0.03,41.75,0.23,12.28,48.73,0.0,,,,,,,
2025-08-08 08:00:00+00:00,3.0,87.28,0.01,0.03,40.71,0.23,12.93,53.87,0.0,,,,,,,
2025-08-08 09:00:00+00:00,3.0,84.77,0.01,0.03,39.61,0.24,13.37,57.33,0.0,,,,,,,
2025-08-08 10:00:00+00:00,3.0,82.64,0.01,0.03,38.59,0.25,13.45,59.0,0.0,,,,,,,
2025-08-08 11:00:00+00:00,3.0,80.57,0.01,0.03,37.89,0.26,13.09,59.13,0.0,,,,,,,
2025-08-08 12:00:00+00:00,3.0,79.12,0.01,0.04,37.53,0.27,12.49,58.41,0.0,,,,,,,
2025-08-08 13:00:00+00:00,3.0,77.79,0.01,0.05,37.59,0.28,11.89,57.19,0.0,,,,,,,
2025-08-08 14:00:00+00:00,3.0,76.68,0.0,0.06,37.77,0.29,11.41,55.74,0.0,,,,,,,
2025-08-08 15:00:00+00:00,3.0,75.62,0.0,0.07,38.03,0.3,11.12,54.14,0.0,,,,,,,
2025-08-08 16:00:00+00:00,3.0,74.97,0.0,0.07,38.37,0.3,10.71,50.16,0.0,,,,,,,
2025-08-08 17:00:00+00:00,2.0,75.48,0.0,0.07,38.84,0.29,10.01,44.02,0.0,,,,,,,
2025-08-08 18:00:00+00:00,2.0,76.25,0.0,0.07,39.24,0.28,9.4,39.23,0.0,,,,,,,
2025-08-08 19:00:00+00:00,2.0,76.57,0.0,0.07,39.41,0.27,9.0,35.45,0.0,28.1,79.0,1006.0,15.5,,,
2025-08-08 20:00:00+00:00,2.0,76.96,0.0,0.07,39.56,0.27,8.88,34.38,0.0,,,,,,,
2025-08-08 21:00:00+00:00,2.0,77.41,0.0,0.06,39.64,0.27,8.97,35.12,0.0,,,,,,,
2025-08-08 22:00:00+00:00,2.0,78.08,0.0,0.06,39.71,0.28,9.1,36.11,0.0,,,,,,,
2025-08-08 23:00:00+00:00,2.0,79.12,0.0,0.06,39.83,0.27,9.07,35.79,0.0,,,,,,,
2025-08-09 00:00:00+00:00,2.0,80.35,0.0,0.06,40.04,0.26,8.92,34.44,0.0,,,,,,,
2025-08-09 01:00:00+00:00,2.0,81.27,0.0,0.06,40.18,0.25,8.82,33.94,0.0,,,,,,,
2025-08-09 02:00:00+00:00,2.0,81.44,0.0,0.06,40.28,0.25,8.88,34.16,0.0,,,,,,,
2025-08-09 03:00:00+00:00,2.0,81.39,0.0,0.06,40.42,0.24,9.0,34.5,0.0,,,,,,,
2025-08-09 04:00:00+00:00,2.0,81.3,0.0,0.06,40.62,0.24,9.16,35.15,0.0,,,,,,,
2025-08-09 05:00:00+00:00,2.0,80.39,0.0,0.05,40.76,0.24,9.62,37.52,0.0,,,,,,,
2025-08-09 06:00:00+00:00,2.0,79.27,0.01,0.04,40.79,0.24,10.35,41.4,0.0,,,,,,,
2025-08-09 07:00:00+00:00,2.0,78.34,0.01,0.04,40.77,0.25,11.09,45.61,0.0,,,,,,,
2025-08-09 08:00:00+00:00,2.0,77.68,0.01,0.04,40.68,0.25,11.71,49.46,0.0,,,,,,,
2025-08-09 09:00:00+00:00,3.0,77.65,0.01,0.04,40.66,0.25,12.03,52.17,0.0,,,,,,,
2025-08-09 10:00:00+00:00,3.0,77.93,0.01,0.04,40.62,0.26,12.1,54.09,0.0,,,,,,,
2025-08-09 11:00:00+00:00,3.0,77.34,0.0,0.04,40.19,0.26,12.21,56.38,0.0,,,,,,,
2025-08-09 12:00:00+00:00,3.0,76.14,0.0,0.05,39.43,0.28,12.45,59.05,0.0,,,,,,,
2025-08-09 13:00:00+00:00,3.0,74.57,0.0,0.06,38.65,0.29,12.72,61.52,0.0,,,,,,,
2025-08-09 14:00:00+00:00,3.0,72.9,0.0,0.06,37.95,0.3,12.83,62.9,0.0,,,,,,,
2025-08-09 15:00:00+00:00,3.0,71.46,0.0,0.07,37.5,0.3,12.79,62.97,0.0,,,,,,,
2025-08-09 16:00:00+00:00,3.0,70.27,0.0,0.07,37.33,0.31,12.31,60.58,0.0,,,,,,,
2025-08-09 17:00:00+00:00,3.0,69.84,0.0,0.07,37.49,0.31,11.46,55.81,0.0,,,,,,,
2025-08-09 18:00:00+00:00,3.0,69.21,0.0,0.07,37.68,0.31,10.71,51.12,0.0,,,,,,,
2025-08-09 19:00:00+00:00,2.0,68.44,0.0,0.07,37.78,0.31,10.11,46.28,0.0,28.0,79.0,1005.0,15.5,,,
2025-08-09 20:00:00+00:00,2.0,68.22,0.0,0.07,37.89,0.31,9.6,42.4,0.0,,,,,,,
2025-08-09 21:00:00+00:00,2.0,68.66,0.0,0.07,38.01,0.31,9.08,39.26,0.0,,,,,,,
2025-08-09 22:00:00+00:00,2.0,69.65,0.0,0.07,38.09,0.3,8.62,37.27,0.0,,,,,,,
2025-08-09 23:00:00+00:00,2.0,70.69,0.0,0.07,38.12,0.29,8.4,36.09,0.0,,,,,,,
2025-08-10 00:00:00+00:00,2.0,71.37,0.0,0.07,38.07,0.29,8.44,35.34,0.0,,,,,,,
2025-08-10 01:00:00+00:00,2.0,71.69,0.0,0.07,38.02,0.28,8.65,34.27,0.0,,,,,,,
2025-08-10 02:00:00+00:00,2.0,71.42,0.0,0.07,37.78,0.28,8.95,33.13,0.0,,,,,,,
2025-08-10 03:00:00+00:00,2.0,71.18,0.0,0.07,37.61,0.27,9.22,32.63,0.0,,,,,,,
2025-08-10 04:00:00+00:00,2.0,71.26,0.01,0.06,37.52,0.26,9.51,32.88,0.0,,,,,,,
2025-08-10 05:00:00+00:00,2.0,71.16,0.01,0.05,37.38,0.26,10.13,35.14,0.0,,,,,,,
2025-08-10 06:00:00+00:00,2.0,71.47,0.01,0.05,37.15,0.27,10.78,38.08,0.0,,,,,,,
2025-08-10 07:00:00+00:00,2.0,72.4,0.01,0.04,36.85,0.27,11.28,41.08,0.0,,,,,,,
2025-08-10 08:00:00+00:00,2.0,73.37,0.01,0.04,36.57,0.26,11.54,43.7,0.0,,,,,,,
2025-08-10 09:00:00+00:00,2.0,74.13,0.01,0.04,36.21,0.26,11.72,46.11,0.0,,,,,,,
2025-08-10 10:00:00+00:00,2.0,74.44,0.01,0.04,36.08,0.26,11.91,49.07,0.0,,,,,,,
2025-08-10 11:00:00+00:00,3.0,74.32,0.01,0.04,36.07,0.27,11.98,51.99,0.0,,,,,,,
2025-08-10 12:00:00+00:00,3.0,73.35,0.01,0.05,36.19,0.28,12.2,54.43,0.0,,,,,,,
2025-08-10 13:00:00+00:00,3.0,72.3,0.01,0.06,36.48,0.29,12.38,55.76,0.0,,,,,,,
2025-08-10 14:00:00+00:00,3.0,71.47,0.0,0.07,36.72,0.3,12.12,53.98,0.0,,,,,,,
2025-08-10 15:00:00+00:00,2.0,71.15,0.0,0.07,37.11,0.29,11.52,49.86,0.0,,,,,,,
2025-08-10 16:00:00+00:00,2.0,71.56,0.0,0.07,37.41,0.28,10.78,44.49,0.0,,,,,,,
2025-08-10 17:00:00+00:00,2.0,72.3,0.0,0.07,37.79,0.28,10.14,40.6,0.0,,,,,,,
2025-08-10 18:00:00+00:00,2.0,72.54,0.0,0.07,38.19,0.3,9.66,38.85,0.0,,,,,,,
2025-08-10 19:00:00+00:00,2.0,72.68,0.0,0.07,38.46,0.3,9.19,37.38,0.0,27.8,79.0,1004.1,17.9,,,
2025-08-10 20:00:00+00:00,2.0,72.98,0.0,0.07,38.7,0.3,8.71,35.77,0.0,,,,,,,
2025-08-10 21:00:00+00:00,2.0,73.66,0.0,0.07,38.91,0.3,8.31,34.21,0.0,,,,,,,
2025-08-10 22:00:00+00:00,2.0,74.58,0.0,0.06,39.17,0.29,7.99,32.05,0.0,,,,,,,
2025-08-10 23:00:00+00:00,2.0,75.3,0.0,0.06,39.42,0.28,7.87,29.75,0.0,,,,,,,
2025-08-11 00:00:00+00:00,2.0,76.07,0.0,0.06,39.67,0.27,7.97,28.4,0.0,,,,,,,
2025-08-11 01:00:00+00:00,2.0,76.64,0.0,0.06,39.92,0.28,8.27,29.02,0.0,,,,,,,
2025-08-11 02:00:00+00:00,2.0,77.33,0.0,0.07,40.1,0.29,8.69,30.59,0.0,,,,,,,
2025-08-11 03:00:00+00:00,2.0,78.37,0.0,0.07,40.25,0.29,8.89,31.1,0.0,,,,,,,
2025-08-11 04:00:00+00:00,2.0,79.32,0.01,0.06,40.28,0.29,9.03,31.87,0.0,,,,,,,
2025-08-11 05:00:00+00:00,2.0,80.06,0.01,0.05,40.07,0.31,9.45,34.6,0.0,,,,,,,
2025-08-11 06:00:00+00:00,2.0,80.16,0.01,0.04,39.54,0.32,10.09,38.89,0.0,,,,,,,
2025-08-11 07:00:00+00:00,2.0,79.75,0.01,0.04,38.61,0.33,10.83,43.73,0.0,,,,,,,
2025-08-11 08:00:00+00:00,2.0,79.13,0.01,0.04,37.58,0.33,11.33,47.11,0.0,,,,,,,
2025-08-11 09:00:00+00:00,2.0,78.09,0.01,0.04,36.7,0.33,11.6,48.99,0.0,,,,,,,
2025-08-11 10:00:00+00:00,3.0,76.84,0.01,0.04,36.01,0.33,11.72,50.07,0.0,,,,,,,
2025-08-11 11:00:00+00:00,2.0,75.2,0.01,0.04,35.74,0.33,11.53,49.81,0.0,,,,,,,
2025-08-11 12:00:00+00:00,2.0,73.71,0.01,0.05,35.8,0.34,11.15,48.74,0.0,,,,,,,
2025-08-11 13:00:00+00:00,2.0,73.28,0.0,0.07,36.29,0.35,10.65,46.97,0.0,,,,,,,
2025-08-11 14:00:00+00:00,2.0,73.82,0.0,0.08,36.85,0.35,10.12,44.73,0.0,,,,,,,
2025-08-11 15:00:00+00:00,2.0,74.7,0.0,0.08,37.24,0.35,9.65,42.63,0.0,,,,,,,
2025-08-11 16:00:00+00:00,2.0,75.57,0.0,0.08,37.46,0.35,9.26,40.87,0.0,,,,,,,
2025-08-11 17:00:00+00:00,2.0,76.24,0.0,0.08,37.53,0.35,9.23,40.79,0.0,,,,,,,
2025-08-11 18:00:00+00:00,2.0,76.46,0.0,0.08,37.48,0.36,9.57,42.82,0.0,,,,,,,
2025-08-11 19:00:00+00:00,2.0,75.93,0.0,0.08,37.2,0.38,10.25,45.02,0.0,27.9,78.0,1001.9,17.3,,,
2025-08-11 20:00:00+00:00,2.0,75.34,0.0,0.08,36.87,0.4,11.07,47.55,0.0,,,,,,,
2025-08-11 21:00:00+00:00,2.0,75.22,0.0,0.09,36.56,0.4,11.52,48.88,0.0,,,,,,,
2025-08-11 22:00:00+00:00,2.0,75.88,0.0,0.08,36.48,0.4,11.37,47.44,0.0,,,,,,,
2025-08-11 23:00:00+00:00,2.0,77.03,0.0,0.08,36.71,0.39,10.92,45.65,0.0,,,,,,,
2025-08-12 00:00:00+00:00,2.0,77.91,0.0,0.08,37.08,0.38,10.77,45.73,0.0,,,,,,,
2025-08-12 01:00:00+00:00,2.0,78.14,0.0,0.08,37.44,0.39,11.33,49.15,0.0,,,,,,,
2025-08-12 02:00:00+00:00,3.0,77.05,0.0,0.08,37.0,0.41,12.65,55.73,0.0,,,,,,,
2025-08-12 03:00:00+00:00,3.0,75.49,0.0,0.08,36.34,0.44,13.79,61.74,0.0,,,,,,,
2025-08-12 04:00:00+00:00,3.0,74.42,0.01,0.08,36.05,0.44,14.18,63.61,0.0,,,,,,,
2025-08-12 05:00:00+00:00,3.0,74.3,0.01,0.07,36.31,0.43,14.09,63.45,0.0,,,,,,,
2025-08-12 06:00:00+00:00,3.0,74.56,0.01,0.06,36.78,0.42,13.75,62.49,0.0,,,,,,,
2025-08-12 07:00:00+00:00,3.0,74.82,0.01,0.05,37.04,0.41,13.4,61.93,0.0,,,,,,,
2025-08-12 08:00:00+00:00,3.0,74.34,0.01,0.05,36.88,0.42,13.27,61.99,0.0,,,,,,,
2025-08-12 09:00:00+00:00,3.0,73.37,0.01,0.05,36.42,0.43,13.33,62.4,0.0,,,,,,,
2025-08-12 10:00:00+00:00,3.0,72.87,0.01,0.05,36.19,0.44,13.44,62.63,0.0,,,,,,,
2025-08-12 11:00:00+00:00,3.0,72.93,0.01,0.06,36.29,0.44,13.32,61.44,0.0,,,,,,,
2025-08-12 12:00:00+00:00,3.0,73.53,0.01,0.06,36.6,0.44,13.1,59.69,0.0,,,,,,,
2025-08-12 13:00:00+00:00,3.0,74.02,0.01,0.08,36.97,0.44,13.14,59.12,0.0,,,,,,,
2025-08-12 14:00:00+00:00,3.0,73.71,0.0,0.1,37.27,0.44,13.29,59.16,0.0,,,,,,,
2025-08-12 15:00:00+00:00,3.0,73.11,0.0,0.1,37.51,0.45,13.53,59.89,0.0,,,,,,,
2025-08-12 16:00:00+00:00,3.0,72.94,0.0,0.11,37.77,0.46,13.72,60.74,0.0,,,,,,,
2025-08-12 17:00:00+00:00,3.0,73.35,0.0,0.11,38.16,0.45,13.66,60.43,0.0,,,,,,,
2025-08-12 18:00:00+00:00,3.0,74.22,0.0,0.11,38.47,0.45,13.7,60.56,0.0,,,,,,,
2025-08-12 19:00:00+00:00,3.0,74.55,0.0,0.11,38.6,0.45,14.22,61.85,0.0,28.1,81.0,1000.3,11.2,,,
2025-08-12 20:00:00+00:00,3.0,74.32,0.0,0.11,38.5,0.46,15.45,66.98,0.0,,,,,,,
2025-08-12 21:00:00+00:00,3.0,73.71,0.0,0.11,38.21,0.49,16.89,73.96,0.0,,,,,,,
2025-08-12 22:00:00+00:00,3.0,73.29,0.0,0.12,38.22,0.5,18.04,80.07,0.0,,,,,,,
2025-08-12 23:00:00+00:00,3.0,73.39,0.0,0.12,38.6,0.5,18.65,83.86,0.0,,,,,,,
2025-08-13 00:00:00+00:00,3.0,74.13,0.0,0.12,39.34,0.51,19.38,87.88,0.0,,,,,,,
2025-08-13 01:00:00+00:00,3.0,74.82,0.0,0.11,40.31,0.51,20.56,94.71,0.0,,,,,,,
2025-08-13 02:00:00+00:00,4.0,75.08,0.0,0.11,40.93,0.52,21.57,101.01,0.0,,,,,,,
2025-08-13 03:00:00+00:00,4.0,74.95,0.0,0.12,41.15,0.53,22.13,104.57,0.0,,,,,,,
2025-08-13 04:00:00+00:00,4.0,74.59,0.01,0.12,41.11,0.52,22.26,105.95,0.0,,,,,,,
2025-08-13 05:00:00+00:00,4.0,74.26,0.01,0.11,41.05,0.52,22.19,106.15,0.0,,,,,,,
2025-08-13 06:00:00+00:00,4.0,74.17,0.01,0.09,40.86,0.51,21.93,105.39,0.0,,,,,,,
2025-08-13 07:00:00+00:00,4.0,74.06,0.01,0.08,40.5,0.5,21.49,103.68,0.0,,,,,,,
2025-08-13 08:00:00+00:00,4.0,73.99,0.01,0.07,40.03,0.5,20.96,101.37,0.0,,,,,,,
2025-08-13 09:00:00+00:00,3.0,73.89,0.01,0.07,39.54,0.5,20.47,99.19,0.0,,,,,,,
2025-08-13 10:00:00+00:00,3.0,73.93,0.01,0.07,39.25,0.5,20.14,97.6,0.0,,,,,,,
2025-08-13 11:00:00+00:00,3.0,74.13,0.01,0.08,39.15,0.5,19.85,96.22,0.0,,,,,,,
2025-08-13 12:00:00+00:00,3.0,74.27,0.01,0.09,39.24,0.49,19.66,95.0,0.0,,,,,,,
2025-08-13 13:00:00+00:00,3.0,74.85,0.0,0.1,39.45,0.49,19.61,94.33,0.0,,,,,,,
2025-08-13 14:00:00+00:00,3.0,74.99,0.0,0.11,39.53,0.49,19.65,93.74,0.0,,,,,,,
2025-08-13 15:00:00+00:00,3.0,75.01,0.0,0.11,39.53,0.5,19.78,93.45,0.0,,,,,,,
2025-08-13 16:00:00+00:00,3.0,75.04,0.0,0.11,39.52,0.5,19.88,93.15,0.0,,,,,,,
2025-08-13 17:00:00+00:00,3.0,75.31,0.0,0.11,39.65,0.49,19.94,92.82,0.0,,,,,,,
2025-08-13 18:00:00+00:00,3.0,75.76,0.0,0.11,39.88,0.48,19.93,92.41,0.0,,,,,,,
2025-08-13 19:00:00+00:00,3.0,76.33,0.0,0.11,40.25,0.46,19.81,91.97,0.0,28.6,82.0,1001.4,6.9,,,
2025-08-13 20:00:00+00:00,3.0,76.78,0.0,0.11,40.62,0.44,19.86,92.46,0.0,,,,,,,
2025-08-13 21:00:00+00:00,3.0,77.01,0.0,0.11,40.67,0.43,20.01,92.97,0.0,,,,,,,
2025-08-13 22:00:00+00:00,3.0,77.15,0.0,0.11,40.62,0.43,20.21,93.43,0.0,,,,,,,
2025-08-13 23:00:00+00:00,3.0,77.36,0.0,0.11,40.66,0.43,20.38,93.6,0.0,,,,,,,
2025-08-14 00:00:00+00:00,3.0,77.71,0.0,0.11,40.84,0.42,20.57,94.2,0.0,,,,,,,
2025-08-14 01:00:00+00:00,3.0,78.29,0.0,0.11,41.26,0.4,20.8,95.37,0.0,,,,,,,
2025-08-14 02:00:00+00:00,3.0,78.85,0.0,0.11,41.62,0.39,21.03,96.32,0.0,,,,,,,
2025-08-14 03:00:00+00:00,3.0,79.18,0.0,0.12,41.78,0.38,21.16,96.47,0.0,,,,,,,
2025-08-14 04:00:00+00:00,3.0,79.26,0.0,0.12,41.66,0.37,21.15,95.87,0.0,,,,,,,
2025-08-14 05:00:00+00:00,3.0,79.37,0.01,0.11,41.61,0.36,21.06,94.98,0.0,,,,,,,
2025-08-14 06:00:00+00:00,3.0,79.4,0.01,0.11,41.49,0.36,20.93,93.9,0.0,,,,,,,
2025-08-14 07:00:00+00:00,3.0,79.19,0.01,0.1,41.29,0.35,20.68,92.44,0.0,,,,,,,
2025-08-14 08:00:00+00:00,3.0,78.86,0.01,0.09,41.21,0.34,20.39,90.76,0.0,,,,,,,
2025-08-14 09:00:00+00:00,3.0,78.59,0.01,0.09,41.07,0.33,20.07,89.1,0.0,,,,,,,
2025-08-14 10:00:00+00:00,3.0,78.43,0.01,0.09,40.96,0.32,19.85,87.61,0.0,,,,,,,
2025-08-14 11:00:00+00:00,3.0,77.98,0.01,0.09,40.77,0.32,19.72,86.51,0.0,,,,,,,
2025-08-14 12:00:00+00:00,3.0,77.53,0.0,0.11,40.8,0.32,19.66,86.1,0.0,,,,,,,
2025-08-14 13:00:00+00:00,3.0,77.46,0.0,0.12,41.04,0.33,19.63,86.14,0.0,,,,,,,
2025-08-14 14:00:00+00:00,3.0,77.51,0.0,0.13,41.41,0.33,19.52,85.78,0.0,,,,,,,
2025-08-14 15:00:00+00:00,3.0,77.66,0.0,0.13,41.91,0.32,19.29,84.94,0.0,,,,,,,
2025-08-14 16:00:00+00:00,3.0,78.04,0.0,0.13,42.54,0.3,18.91,83.42,0.0,,,,,,,
2025-08-14 17:00:00+00:00,3.0,78.69,0.0,0.12,43.03,0.3,18.55,81.76,0.0,,,,,,,
2025-08-14 18:00:00+00:00,3.0,79.32,0.0,0.12,43.42,0.29,18.26,80.34,0.0,,,,,,,
2025-08-14 19:00:00+00:00,3.0,79.83,0.0,0.11,43.69,0.28,17.95,78.72,0.0,29.4,77.0,1001.3,6.4,,,
2025-08-14 20:00:00+00:00,3.0,80.27,0.0,0.11,44.0,0.27,17.68,77.36,0.0,,,,,,,
2025-08-14 21:00:00+00:00,3.0,80.65,0.0,0.11,44.16,0.26,17.49,76.36,0.0,,,,,,,
2025-08-14 22:00:00+00:00,3.0,80.84,0.0,0.1,44.22,0.25,17.37,75.59,0.0,,,,,,,
2025-08-14 23:00:00+00:00,3.0,81.04,0.0,0.1,44.2,0.24,17.17,72.95,0.0,,,,,,,
2025-08-15 00:00:00+00:00,3.0,81.21,0.0,0.1,44.16,0.23,16.92,69.9,0.0,,,,,,,
2025-08-15 01:00:00+00:00,3.0,81.3,0.0,0.1,44.01,0.21,16.6,66.44,0.0,,,,,,,
2025-08-15 02:00:00+00:00,3.0,81.39,0.0,0.1,43.99,0.2,16.28,62.57,0.0,,,,,,,
2025-08-15 03:00:00+00:00,3.0,81.5,0.0,0.11,43.97,0.19,15.87,58.47,0.0,,,,,,,
2025-08-15 04:00:00+00:00,3.0,81.43,0.01,0.09,43.84,0.17,15.47,55.8,0.0,,,,,,,
2025-08-15 05:00:00+00:00,3.0,81.41,0.01,0.08,43.7,0.17,15.21,54.51,0.0,,,,,,,
2025-08-15 06:00:00+00:00,3.0,81.37,0.01,0.06,43.29,0.16,15.07,53.46,0.0,,,,,,,
2025-08-15 07:00:00+00:00,3.0,81.21,0.01,0.05,42.37,0.15,15.09,52.69,0.0,,,,,,,
2025-08-15 08:00:00+00:00,3.0,81.11,0.01,0.05,41.13,0.15,15.32,52.4,0.0,,,,,,,
2025-08-15 09:00:00+00:00,3.0,80.85,0.01,0.05,39.96,0.15,15.65,52.39,0.0,,,,,,,
2025-08-15 10:00:00+00:00,3.0,80.9,0.01,0.05,39.21,0.15,16.09,53.08,0.0,,,,,,,
2025-08-15 11:00:00+00:00,3.0,80.73,0.01,0.05,38.67,0.15,16.6,54.27,0.0,,,,,,,
2025-08-15 12:00:00+00:00,3.0,80.36,0.01,0.06,38.42,0.16,17.14,55.99,0.0,,,,,,,
2025-08-15 13:00:00+00:00,3.0,80.13,0.01,0.08,38.36,0.16,17.65,58.14,0.0,,,,,,,
2025-08-15 14:00:00+00:00,3.0,79.89,0.0,0.1,38.2,0.17,18.02,60.32,0.0,,,,,,,
2025-08-15 15:00:00+00:00,3.0,79.53,0.0,0.1,38.08,0.17,18.19,62.35,0.0,,,,,,,
2025-08-15 16:00:00+00:00,3.0,79.3,0.0,0.1,38.02,0.17,18.1,63.52,0.0,,,,,,,
2025-08-15 17:00:00+00:00,3.0,79.17,0.0,0.1,38.06,0.17,17.65,63.18,0.0,,,,,,,
2025-08-15 18:00:00+00:00,3.0,79.13,0.0,0.1,38.18,0.17,16.98,61.76,0.0,,,,,,,
2025-08-15 19:00:00+00:00,3.0,79.15,0.0,0.09,38.27,0.16,16.12,59.22,0.0,29.5,78.0,1000.1,8.6,,,
2025-08-15 20:00:00+00:00,3.0,79.18,0.0,0.09,38.37,0.15,15.36,56.64,0.0,,,,,,,
